301.00	3	0.62
59.34	27	0.97
69.58	29	1.42
107.68	26	1.12
453.17	11	1.47
413.68	57	1.33
424.76	30	0.62
401.74	54	1.34
71.11	56	1.38
204.31	46	0.91
597.39	42	1.45
697.73	16	0.94
242.43	5	0.87
553.71	19	0.65
17.84	10	0.73
456.16	11	0.56
274.80	22	0.83
537.76	26	1.33
74.60	36	0.94
289.69	31	1.19
360.14	11	0.75
468.05	28	1.43
520.10	49	1.19
528.68	23	0.61
471.37	45	1.07
380.28	56	1.28
500.41	2	0.72
57.57	15	0.66
608.00	5	0.66
60.47	9	0.99
549.16	8	0.87
634.73	1	0.62
467.20	4	1.31
279.82	4	0.78
243.92	44	1.11
386.02	30	1.03
67.57	5	0.55
571.00	51	1.44
599.40	46	0.80
505.81	2	0.58
423.73	59	1.38
531.58	5	1.16
234.54	56	0.87
418.35	5	0.87
149.06	56	1.16
636.40	8	1.18
113.94	29	0.61
297.87	9	0.74
657.09	11	1.44
491.89	1	0.72
529.57	12	1.26
212.12	58	1.04
150.04	34	1.42
82.73	10	0.75
481.14	53	1.35
119.80	2	0.87
675.68	12	1.28
502.97	38	1.23
621.01	30	1.01
327.28	11	1.50
50.96	3	1.34
344.86	8	0.73
76.85	19	0.82
119.41	42	0.54
280.16	6	0.53
483.62	37	0.71
254.07	9	1.26
335.67	18	1.22
387.92	26	1.19
170.17	8	0.91
309.00	31	1.05
502.28	59	1.45
500.23	21	0.97
507.58	15	0.84
607.90	34	1.43
323.75	7	0.53
162.81	6	1.29
120.73	12	0.92
169.35	49	1.43
611.76	46	1.40
198.82	37	1.16
648.97	57	0.99
410.99	48	1.04
404.80	22	1.30
71.11	8	1.27
279.93	4	1.07
266.73	25	0.81
98.95	5	1.38
382.40	41	0.68
132.32	59	0.87
461.68	6	1.14
243.21	37	0.66
669.83	15	1.15
635.27	9	1.08
680.03	1	0.84
561.65	13	0.79
231.74	12	0.95
472.42	25	0.61
491.93	21	1.39
314.36	3	1.15
684.30	17	0.92
467.42	18	1.12
687.24	12	1.11
79.88	10	0.96
644.81	33	1.39
49.92	59	1.23
103.22	60	0.62
656.78	5	0.55
641.00	19	0.94
15.13	7	1.40
544.45	11	0.69
696.85	15	1.11
121.33	35	0.82
417.43	36	0.92
140.66	38	1.21
271.07	4	0.60
162.86	58	0.69
686.62	37	1.32
462.62	56	1.45
186.77	43	0.68
516.84	11	1.07
81.26	46	0.77
692.07	13	0.90
371.59	3	0.86
45.02	19	1.24
235.01	36	0.51
275.69	26	0.51
497.71	26	1.44
78.49	8	0.80
350.65	34	0.89
9.15	18	0.52
557.74	29	1.18
672.51	32	0.65
216.57	44	1.19
47.92	2	0.61
705.13	28	0.75
635.54	57	1.49
119.17	10	1.40
616.36	49	1.33
144.30	57	1.47
180.61	48	1.00
359.55	28	1.33
557.50	24	1.48
245.94	26	0.71
361.59	44	1.11
286.10	2	0.82
642.41	41	1.46
537.02	5	1.11
341.74	45	1.24
127.11	13	0.92
340.98	34	1.30
576.35	24	0.98
408.46	22	1.30
381.72	11	0.50
718.27	16	1.00
499.40	41	0.57
605.18	12	0.63
508.39	59	1.21
533.13	16	0.51
632.03	9	1.38
303.32	5	0.92
466.26	35	1.03
166.61	43	1.03
568.43	36	0.75
613.62	10	1.15
10.18	29	0.51
562.34	3	0.98
638.77	16	0.78
185.42	7	0.51
210.80	20	1.11
561.44	57	1.22
326.66	18	0.70
116.84	14	0.91
377.20	51	1.25
692.97	2	0.78
633.41	11	1.36
22.40	10	1.32
651.21	23	1.42
373.58	59	0.53
42.96	10	1.12
555.70	4	0.68
526.82	14	1.22
617.81	3	1.11
207.20	44	0.50
153.74	21	0.62
518.52	49	1.41
109.84	7	1.29
218.22	25	0.87
164.89	4	0.90
605.45	37	1.38
324.66	5	0.81
662.05	38	0.71
172.72	37	1.07
650.62	34	0.71
540.50	35	0.93
716.03	25	0.94
193.51	8	0.73
188.32	19	1.46
31.45	58	0.88
476.33	57	0.78
536.25	56	0.91
585.26	54	1.34
484.12	14	0.72
64.03	2	0.73
260.94	13	0.82
456.27	33	0.94
494.45	37	1.32
178.39	39	0.79
46.78	2	1.26
658.25	50	1.44
328.60	3	1.18
63.41	55	1.20
283.78	34	0.79
118.74	1	1.03
291.35	37	0.79
338.96	38	1.27
132.74	7	0.87
446.28	5	0.65
65.52	7	0.62
358.76	30	0.53
712.93	11	0.88
230.48	34	1.14
258.06	1	0.52
623.72	7	1.10
571.23	24	1.21
285.32	12	0.50
446.06	10	0.67
572.40	6	1.31
580.12	48	0.60
95.38	39	1.02
707.85	2	0.76
411.09	12	1.47
310.01	6	1.21
493.22	52	0.70
557.01	58	1.48
676.78	44	0.52
67.10	27	1.41
64.38	58	1.23
204.98	10	0.61
263.35	16	1.19
446.88	18	0.90
650.54	14	0.62
480.73	47	1.47
211.31	5	0.57
222.81	6	0.63
249.24	27	1.24
712.40	40	0.71
583.04	10	1.26
557.41	2	0.78
676.23	12	1.01
596.81	44	0.96
235.93	54	0.57
165.25	21	0.59
572.76	38	0.52
72.23	34	1.06
7.88	28	1.31
625.39	58	0.52
696.58	53	0.63
251.81	6	1.34
385.45	26	0.96
676.79	4	1.37
97.03	55	0.95
46.23	17	0.78
609.15	8	1.28
296.72	19	0.63
412.38	1	0.91
281.60	25	1.22
327.55	8	0.88
673.60	58	0.57
710.15	60	0.60
317.31	53	0.89
323.47	37	1.46
668.62	21	1.27
575.84	2	0.58
92.12	44	1.04
565.72	9	0.69
447.31	54	1.27
443.79	36	1.12
643.07	58	0.87
362.90	10	0.85
657.57	17	0.74
380.52	32	0.62
103.46	48	0.64
391.26	49	0.98
517.26	52	0.88
651.13	9	1.13
51.02	20	1.33
314.71	4	1.21
215.15	1	1.08
377.57	29	0.60
278.90	9	0.75
418.59	13	1.19
250.77	10	0.84
233.37	59	1.06
451.34	53	1.11
448.30	10	0.76
612.17	35	0.80
289.66	57	0.65
115.11	46	0.61
531.11	5	1.23
87.53	6	1.36
133.63	34	0.78
572.16	2	0.59
578.25	2	0.80
169.44	16	0.82
244.54	53	1.20
206.45	34	1.21
322.80	8	1.37
276.75	31	1.14
328.74	23	1.03
75.11	53	1.50
319.75	21	1.22
690.59	22	0.78
2.63	4	0.61
99.99	38	0.57
361.32	45	1.05
658.18	22	1.20
645.01	11	0.50
312.14	17	0.89
13.02	33	1.03
500.43	5	1.03
13.45	11	1.30
220.30	7	0.84
607.51	18	1.05
243.06	6	0.60
156.64	7	1.22
695.44	14	1.01
337.32	42	0.86
581.46	11	1.27
590.01	24	0.67
248.74	9	1.45
58.60	44	0.56
160.83	12	1.38
84.80	50	1.36
112.89	3	1.33
607.08	35	0.55
601.04	36	0.50
282.59	11	0.79
655.04	9	1.05
473.39	8	0.65
589.19	60	1.18
567.61	42	0.88
641.78	7	1.46
703.67	58	0.89
587.13	26	0.85
547.82	34	0.87
314.27	18	1.20
448.71	11	1.16
457.02	11	0.81
645.64	24	0.88
384.51	24	1.40
473.76	3	1.17
713.82	11	1.26
501.84	49	0.72
337.86	3	1.05
389.00	59	0.63
43.41	46	1.12
330.81	25	1.44
331.54	4	0.54
564.76	10	0.79
571.43	48	0.72
76.72	31	1.16
108.00	48	0.96
167.57	10	1.17
273.39	19	1.35
479.65	8	0.94
11.45	16	1.23
315.11	21	1.37
298.42	42	1.28
406.04	8	0.67
557.25	22	0.84
528.24	39	1.25
698.59	20	0.74
336.07	6	1.01
608.82	15	0.68
226.30	3	0.84
569.04	45	0.90
249.08	38	1.43
308.51	17	1.43
169.26	34	1.35
285.89	59	1.23
60.24	56	1.18
300.34	46	1.34
182.07	53	1.36
232.57	1	1.35
607.48	46	0.68
654.98	58	0.78
286.70	60	0.92
129.07	3	1.11
128.67	1	1.43
225.70	30	1.24
517.75	1	1.17
701.58	22	1.28
452.48	43	0.63
330.82	37	0.54
266.89	11	1.23
595.17	11	0.62
719.22	46	0.87
646.18	22	1.03
352.03	52	1.00
626.82	28	1.22
554.18	1	0.59
72.24	38	0.65
516.94	10	0.85
156.32	6	1.33
134.74	10	1.39
116.67	29	0.66
382.48	40	1.18
231.21	26	1.03
715.34	31	1.07
478.12	54	1.07
350.71	39	1.44
83.19	17	1.26
710.83	44	1.19
209.67	30	1.13
459.16	9	0.76
602.78	39	1.00
376.78	55	0.57
378.73	2	0.80
586.08	11	0.52
568.88	43	0.74
246.38	32	0.75
396.59	7	1.39
143.17	35	0.98
699.80	38	1.46
542.08	27	1.25
341.42	51	1.08
484.20	1	1.00
684.32	50	0.91
4.73	46	1.00
643.72	28	1.29
316.06	25	1.31
374.24	19	0.95
109.62	41	1.17
394.28	6	0.89
380.66	1	1.50
301.51	38	0.98
200.85	59	0.84
504.16	19	0.99
681.95	33	1.25
191.41	16	1.39
484.23	31	0.72
623.71	14	0.78
620.83	1	1.36
151.05	55	0.51
488.44	49	0.57
61.06	31	1.26
435.47	11	1.17
26.96	5	1.26
91.68	2	1.48
150.20	20	1.43
655.01	44	0.88
169.88	6	0.52
8.97	52	1.31
185.90	3	1.03
393.94	6	1.09
335.29	12	1.49
423.23	11	1.22
27.57	34	0.80
535.08	4	1.02
483.44	32	1.25
74.55	6	0.83
129.90	7	0.54
155.37	3	1.00
535.79	18	1.10
687.19	8	0.83
424.18	56	0.62
248.44	11	1.49
176.80	49	1.10
331.03	25	1.18
244.46	12	0.56
164.67	2	1.37
375.18	14	1.16
6.29	12	0.63
616.24	5	1.29
147.97	49	1.36
603.02	11	1.04
37.11	9	1.14
527.72	17	0.95
616.22	38	0.90
55.74	44	0.90
642.43	6	1.48
590.18	3	0.75
265.23	5	0.87
651.42	6	0.63
193.36	52	0.52
554.45	22	0.77
581.57	5	1.02
712.63	31	0.82
263.00	57	1.39
202.97	7	0.64
140.33	58	0.85
530.52	26	1.19
315.19	5	1.19
606.32	31	1.30
148.05	43	1.49
277.15	59	1.18
486.14	60	0.55
513.46	57	1.20
92.53	50	1.28
494.15	19	1.42
477.23	2	0.70
66.86	45	1.18
212.92	12	1.27
577.24	4	0.73
352.35	1	0.90
641.50	34	1.44
648.75	11	0.57
537.50	11	0.98
335.12	2	1.17
703.67	32	1.06
154.64	33	1.41
492.44	21	0.98
504.12	60	0.96
715.04	19	1.13
251.69	48	1.45
491.54	12	1.42
461.70	11	1.05
116.69	17	1.39
100.32	12	0.91
669.85	1	1.38
311.95	28	0.56
344.86	3	0.55
676.21	21	1.07
162.66	26	0.59
196.38	41	0.80
285.35	50	0.88
718.79	18	0.90
409.72	1	0.61
326.97	19	0.94
256.76	39	0.61
502.32	26	1.15
216.78	3	0.67
506.68	8	1.29
137.18	4	1.24
542.90	30	0.99
245.21	4	0.68
174.43	6	1.32
65.73	10	1.24
357.76	24	1.32
648.08	2	1.22
76.81	59	0.75
643.13	36	1.01
666.29	24	0.65
2.26	2	0.84
607.08	1	0.53
714.60	7	1.41
188.11	9	0.79
171.18	14	1.33
657.71	5	1.35
462.99	57	1.22
432.79	4	0.54
252.70	6	1.25
44.22	1	0.81
292.79	13	0.98
322.86	28	0.99
12.38	5	0.62
526.46	4	0.55
479.77	2	0.97
586.50	11	0.87
567.35	60	0.93
9.16	11	1.42
204.86	4	1.43
181.95	30	0.64
26.59	8	0.79
209.29	37	0.57
348.87	9	1.00
528.15	8	0.58
378.81	45	0.79
502.75	6	1.18
658.04	2	1.39
437.20	20	0.51
603.09	59	0.79
131.66	41	1.32
351.40	10	1.10
383.60	27	1.40
212.49	12	1.15
14.87	56	1.26
85.96	24	1.04
343.87	54	0.68
637.20	29	1.39
697.24	6	1.06
307.89	10	0.79
577.18	11	1.43
403.86	39	0.78
569.03	25	0.93
132.27	19	0.75
227.81	59	0.57
437.06	11	1.05
659.06	2	0.77
243.98	31	0.60
278.06	60	1.11
453.62	9	0.58
201.35	33	1.34
452.71	25	0.81
407.62	12	1.42
610.36	4	0.70
557.86	16	1.03
696.40	29	0.65
432.04	54	1.35
195.01	31	0.86
633.20	59	1.46
686.78	2	1.36
158.46	56	0.83
281.74	10	0.91
48.61	21	1.37
406.28	4	0.85
580.72	43	0.80
428.19	59	0.51
334.76	60	0.67
68.22	28	0.61
625.83	47	0.61
187.58	5	1.00
564.06	45	1.33
196.07	44	1.12
418.91	27	1.09
619.55	4	0.94
613.08	29	1.14
184.09	7	1.45
351.05	59	1.27
352.23	2	0.61
166.02	56	1.40
369.03	33	0.77
512.08	21	0.82
140.99	7	1.24
534.75	27	0.87
467.93	40	0.97
307.92	7	0.89
635.82	15	0.70
684.84	25	0.76
421.89	37	0.78
634.21	52	1.23
7.74	51	0.99
434.52	1	1.16
99.33	31	1.38
377.78	19	1.14
244.01	2	1.36
422.48	2	1.40
548.10	29	0.89
547.05	40	0.56
381.35	15	0.73
217.83	43	0.72
317.95	49	0.90
152.38	12	1.28
472.02	8	0.50
402.85	6	0.57
324.44	7	1.34
469.94	17	0.50
511.18	57	0.97
66.64	7	0.73
202.51	18	1.15
16.05	56	0.74
303.47	28	1.00
310.47	46	1.37
494.41	44	1.25
508.13	11	0.62
433.28	2	1.10
581.90	22	0.61
585.18	42	0.98
643.04	34	1.36
419.15	34	0.70
112.92	6	0.81
655.42	55	0.90
217.43	1	1.13
372.89	32	0.51
259.82	1	1.33
512.21	13	1.07
71.40	2	1.36
687.04	3	1.31
221.72	20	1.41
527.91	9	0.75
456.72	36	1.13
656.75	4	1.29
303.16	28	0.66
363.26	8	1.20
95.64	32	1.31
67.34	58	1.28
298.46	60	0.72
431.54	5	0.81
110.62	3	0.71
56.39	47	1.38
406.54	51	0.95
680.50	1	1.37
312.69	3	0.94
71.42	60	1.41
701.73	38	1.27
72.77	30	0.71
283.18	38	1.47
374.35	9	1.26
188.69	27	1.48
145.80	25	1.25
457.67	27	1.45
610.31	10	0.54
58.62	28	0.99
184.12	3	0.68
678.21	56	1.40
452.23	26	0.61
320.92	21	0.75
208.86	1	1.41
328.09	45	0.61
43.84	48	0.90
226.23	14	0.97
452.03	4	1.23
524.86	23	0.70
692.07	12	1.09
174.16	57	0.76
61.23	46	1.04
553.67	3	0.75
677.88	14	1.16
175.38	7	0.97
335.31	10	0.53
97.72	11	0.65
316.49	10	1.41
268.00	4	0.95
237.93	41	0.85
124.84	49	0.61
15.81	2	1.03
196.25	1	1.26
688.73	34	0.60
180.67	52	0.82
372.99	46	1.16
507.68	56	1.19
148.58	8	1.42
515.00	1	1.24
220.13	4	0.74
646.36	36	0.50
165.10	1	1.50
658.77	10	1.10
15.47	29	0.72
517.65	54	1.48
637.53	4	1.24
65.93	5	0.88
587.44	11	1.09
97.81	10	0.72
662.49	55	1.28
53.06	6	0.67
564.30	8	0.63
153.59	30	0.79
40.04	39	0.74
706.45	5	0.77
127.71	6	1.25
686.07	8	1.15
178.38	19	0.72
523.86	5	0.97
525.62	20	0.75
669.29	7	0.81
364.00	7	0.61
42.92	1	0.84
108.38	8	1.40
490.64	23	0.89
21.96	60	1.45
172.57	11	1.03
366.20	1	0.70
20.35	10	1.31
80.61	13	0.94
267.17	42	0.89
165.46	50	1.29
490.24	9	0.54
600.25	21	0.76
654.18	12	0.87
459.89	34	0.60
437.11	30	0.87
438.31	55	0.58
378.53	1	1.29
92.16	1	0.79
398.49	6	1.28
590.82	12	1.37
493.13	7	1.12
407.09	11	0.85
530.15	5	0.77
454.52	20	1.24
393.98	45	1.34
208.83	44	0.65
165.16	12	1.05
470.88	4	0.51
716.03	28	0.61
480.86	10	1.03
301.02	5	0.98
331.09	15	1.01
246.41	4	1.21
404.66	6	1.27
13.45	9	1.00
544.07	10	0.91
182.75	41	1.26
141.60	37	1.11
140.48	3	0.97
250.35	4	1.35
328.65	46	1.09
695.83	8	1.42
563.77	11	1.12
477.76	9	1.38
248.84	54	0.60
506.89	14	0.96
100.56	1	1.07
376.36	32	0.78
446.75	6	1.33
53.64	4	0.64
367.06	47	0.67
38.54	1	0.98
224.96	22	0.82
711.02	60	0.80
439.71	54	0.94
163.74	4	1.00
423.00	7	1.08
494.54	41	0.58
260.98	33	1.02
566.03	15	0.53
234.13	1	0.80
260.15	8	0.81
85.74	35	0.60
233.76	41	0.88
320.61	59	0.73
28.70	58	0.94
403.85	26	1.40
178.92	9	1.18
315.27	57	0.74
409.53	32	0.98
568.18	3	1.50
528.43	39	1.10
194.66	33	0.59
194.17	12	0.98
595.64	27	1.33
425.43	39	0.75
345.38	13	0.85
98.37	36	1.36
319.84	5	0.79
91.93	5	1.33
119.16	12	0.82
216.56	4	0.84
525.47	33	1.01
661.21	42	0.68
602.04	28	1.46
291.83	27	0.80
439.61	16	1.13
349.81	4	0.86
45.96	49	1.20
628.59	8	0.85
498.13	3	0.53
53.38	20	1.03
7.53	15	0.77
155.47	2	0.60
601.43	34	0.90
605.77	6	1.18
47.21	35	0.66
647.67	39	1.25
45.39	60	1.07
707.93	43	0.88
87.58	45	0.60
222.21	2	0.77
368.77	55	0.54
525.79	12	1.02
101.54	40	1.24
255.01	4	1.04
307.48	32	1.22
387.81	5	1.40
241.42	31	0.79
618.78	1	0.68
487.31	9	0.59
331.18	15	0.66
549.67	2	0.75
428.67	5	1.42
478.99	4	0.60
369.40	24	0.51
596.87	17	0.94
522.11	6	0.67
375.43	7	0.89
355.75	55	0.71
177.19	1	1.05
297.36	54	1.05
693.48	60	1.12
606.28	42	1.17
519.96	3	0.84
537.24	5	0.74
561.11	10	1.48
193.22	13	0.94
490.74	39	0.53
510.57	44	0.80
610.45	32	0.64
284.76	7	1.33
381.29	41	0.93
284.51	21	1.23
330.87	50	0.85
279.03	10	1.20
193.70	8	1.42
22.78	3	0.61
676.55	5	0.77
525.45	5	1.04
435.87	43	1.44
232.59	31	1.04
495.68	6	0.79
166.11	57	0.77
452.49	49	0.78
469.15	59	0.83
373.45	8	0.76
471.93	46	1.50
7.10	24	0.97
655.07	51	0.51
2.86	4	1.25
1.36	7	0.99
718.17	60	1.07
7.97	28	1.49
30.14	2	1.06
424.80	46	1.49
447.48	7	1.11
711.36	11	0.52
690.96	60	1.01
449.21	20	1.20
146.91	1	0.61
551.35	4	1.21
346.93	39	0.82
123.38	49	0.78
255.82	5	1.13
663.72	58	1.43
631.29	54	0.66
37.62	51	0.67
449.07	5	0.56
59.69	3	1.41
242.71	22	1.22
604.28	5	0.81
478.75	13	1.30
577.15	37	0.74
137.52	53	1.11
129.62	40	1.24
640.45	13	0.70
94.50	56	0.61
708.62	13	0.81
155.63	3	0.91
166.88	51	0.63
9.74	49	1.28
63.51	9	0.86
7.10	28	1.00
441.21	6	0.75
115.46	31	1.33
370.99	5	0.76
39.40	3	1.36
287.62	31	0.91
432.45	22	0.65
474.61	1	0.98
338.25	12	0.54
593.53	47	1.10
365.58	21	1.38
549.18	59	0.67
60.85	33	0.53
287.16	3	0.98
82.79	27	0.86
491.63	3	0.86
505.79	9	1.49
404.24	19	1.34
551.08	12	1.24
229.94	3	0.88
496.87	6	0.58
697.58	12	1.33
495.11	45	1.14
633.73	5	0.98
673.59	59	0.75
192.93	2	1.02
687.62	36	1.22
703.02	1	0.82
395.99	24	1.24
428.48	22	1.48
69.03	6	0.68
84.55	10	0.85
418.35	47	1.11
99.73	8	0.82
301.93	13	1.11
512.02	55	1.46
123.60	53	0.60
360.35	54	0.88
282.80	7	1.16
15.72	60	0.86
319.60	6	0.51
83.61	23	1.35
418.25	6	0.67
180.77	19	1.37
532.41	2	1.29
316.59	55	1.41
671.89	16	0.55
440.30	12	0.77
72.40	48	1.07
175.61	30	0.95
428.90	11	1.22
705.64	43	1.12
484.78	54	1.01
434.46	16	0.97
490.17	1	0.57
375.21	50	0.62
411.00	7	1.45
511.58	50	0.79
598.34	24	1.15
504.93	16	1.39
273.85	48	1.08
294.28	58	1.08
40.80	46	0.65
44.04	10	0.65
309.43	25	0.54
598.04	38	0.61
292.19	59	0.61
142.09	39	1.10
106.67	37	1.37
566.99	58	0.77
443.29	7	1.11
578.86	50	0.86
704.96	11	1.37
370.28	13	0.72
216.70	3	0.54
666.60	7	0.53
397.01	10	1.35
26.42	6	0.89
511.00	24	1.47
672.30	50	1.32
649.00	36	1.37
629.59	51	0.59
304.96	11	1.02
594.91	34	1.20
107.19	38	0.58
719.41	9	0.82
557.48	5	0.67
249.90	24	0.54
548.13	5	0.74
281.46	44	0.58
134.59	12	0.67
243.88	2	1.40
639.20	20	0.91
183.66	29	1.08
121.97	54	0.76
556.41	3	1.03
434.16	13	0.74
491.80	24	0.82
112.13	9	0.95
170.81	47	1.44
14.42	3	1.47
140.09	38	0.64
415.83	44	1.43
397.56	25	0.98
579.54	19	1.48
347.91	2	1.02
154.52	8	1.08
10.30	48	0.52
713.66	49	0.86
605.73	10	0.58
249.58	9	0.99
422.02	8	1.31
125.26	7	1.27
564.21	32	1.27
334.89	11	1.44
125.55	9	0.53
660.26	1	1.11
690.75	3	1.09
616.09	7	0.74
471.43	51	1.20
629.13	41	1.37
559.95	10	0.75
266.25	11	0.74
386.82	19	0.76
253.69	29	0.84
614.76	12	0.69
119.63	53	0.61
419.44	37	1.40
470.59	38	0.83
632.41	42	1.18
619.13	15	0.94
355.53	9	0.62
245.99	11	1.12
367.84	32	1.28
249.90	24	1.06
120.56	38	1.08
383.90	15	0.58
284.29	14	0.94
201.35	47	0.82
110.18	34	1.26
233.58	12	0.66
234.80	23	1.11
315.06	3	1.50
537.22	27	0.60
3.37	53	1.32
550.43	31	0.72
255.92	4	0.79
634.57	1	1.19
2.45	39	1.14
634.15	47	1.43
499.66	5	1.43
72.02	26	0.62
130.85	49	1.14
269.02	34	1.03
72.21	49	1.33
428.27	48	0.60
7.76	5	1.04
57.62	17	0.71
689.50	12	0.65
293.06	13	0.66
398.44	4	0.58
635.12	38	1.22
48.92	5	1.09
585.68	2	1.10
317.60	6	1.34
54.36	9	1.10
719.15	22	0.82
422.93	44	0.91
522.39	7	1.16
389.04	46	0.69
70.07	56	0.57
428.55	9	0.78
152.31	7	1.30
670.13	4	1.09
413.89	57	1.40
571.09	6	1.29
687.56	1	0.62
366.80	30	0.90
354.52	14	1.16
594.70	12	1.02
357.81	27	1.06
305.23	1	1.03
228.04	32	1.15
497.75	38	1.21
472.18	54	1.49
646.81	4	0.72
604.57	3	0.83
178.56	37	1.06
616.25	36	0.63
651.66	3	1.33
132.44	20	1.29
269.70	11	1.45
255.97	56	0.85
587.63	26	1.15
437.38	13	0.54
95.54	19	1.21
560.71	22	1.46
294.20	11	1.33
289.39	45	0.69
599.68	9	0.94
431.18	2	1.11
188.71	8	0.90
351.06	38	1.20
164.62	8	1.48
623.16	7	1.15
625.84	8	0.75
321.59	40	1.42
450.87	12	1.26
504.34	11	0.97
620.47	5	0.84
358.87	52	0.51
612.93	10	0.69
568.82	8	0.71
680.51	8	0.66
34.81	51	1.06
219.28	10	0.56
565.36	49	0.89
54.61	58	0.93
636.85	6	0.93
635.56	2	1.13
213.49	40	1.32
446.29	2	0.99
642.63	10	1.08
540.18	24	0.83
576.79	58	0.57
610.60	39	0.93
12.68	13	1.00
84.98	29	0.72
564.26	59	0.85
177.50	40	1.04
75.32	2	0.60
627.51	21	0.65
33.36	5	0.99
310.83	30	1.46
387.46	3	1.13
261.53	43	1.01
468.64	21	0.73
641.55	4	1.44
234.26	1	0.61
562.91	10	1.41
465.74	34	0.51
413.10	12	0.88
302.87	52	0.93
447.77	52	0.88
137.86	37	0.93
381.43	38	0.68
422.14	9	1.22
353.10	36	0.71
190.84	2	0.60
505.42	8	0.56
359.70	7	0.85
138.35	38	0.65
281.51	4	0.77
74.98	9	1.14
666.13	23	0.78
597.85	1	0.53
71.74	12	1.10
60.54	40	0.65
318.97	8	1.09
698.75	37	0.89
708.80	24	0.73
488.79	26	1.29
709.67	13	1.46
317.16	60	0.69
369.56	20	1.21
598.09	12	1.18
701.14	10	0.87
585.28	9	0.71
419.35	7	0.52
706.26	10	1.13
491.48	13	1.16
201.74	43	0.82
227.81	3	0.67
185.84	52	0.74
308.28	43	0.50
173.92	53	0.86
22.21	6	0.98
589.01	17	1.13
498.75	60	1.15
52.37	45	0.94
648.35	50	0.79
434.40	16	1.15
309.52	18	1.26
497.63	21	1.29
394.35	3	1.45
107.34	26	0.91
549.13	7	0.80
28.58	12	0.52
184.84	44	1.07
233.23	12	1.44
631.28	35	1.13
224.03	6	1.43
425.25	54	0.92
11.93	40	1.36
720.53	12	1.12
175.25	10	0.54
85.30	32	1.14
297.55	31	0.82
417.90	18	1.26
297.17	6	1.43
401.99	3	0.67
283.96	47	0.56
19.20	8	0.96
36.70	58	0.62
662.70	18	0.89
525.78	52	1.32
144.92	21	0.53
477.03	16	0.76
668.68	41	0.97
420.23	11	0.54
637.36	17	0.67
518.71	51	1.06
198.67	11	0.55
126.19	1	0.94
108.80	37	1.22
317.84	9	0.68
4.04	7	0.52
41.22	45	1.23
119.20	2	1.05
636.35	10	1.25
376.21	9	0.82
617.32	5	1.27
161.82	3	0.95
540.34	8	0.89
290.10	29	1.35
68.72	45	1.44
257.65	6	0.74
102.82	3	1.30
389.21	27	0.75
196.47	11	0.93
444.56	55	1.11
416.16	18	0.77
596.35	9	0.62
130.62	4	1.14
176.18	40	0.86
629.82	35	1.36
627.00	25	1.37
465.85	32	0.72
173.52	12	0.53
637.89	9	0.69
130.33	44	1.06
485.97	35	1.02
138.66	1	1.19
2.12	22	0.89
553.55	28	0.69
454.61	3	1.17
31.99	49	0.56
198.40	38	0.95
16.33	26	1.41
89.02	27	0.89
94.05	8	0.57
44.26	2	1.18
427.66	48	0.69
439.13	5	0.67
576.26	60	0.59
30.44	1	0.95
299.02	11	0.92
218.21	11	1.28
123.42	14	0.90
284.98	60	1.03
509.56	38	0.58
405.60	12	1.13
387.28	40	0.81
220.44	54	1.34
133.70	2	1.25
571.73	3	1.49
58.40	8	1.36
100.55	5	1.22
691.09	12	0.88
543.81	9	1.35
687.16	8	1.46
665.32	37	0.83
318.93	52	0.73
221.82	4	0.52
672.89	29	0.80
694.95	46	1.19
118.51	55	1.15
90.10	3	1.05
375.79	29	1.31
614.78	11	1.36
505.51	8	1.50
713.07	9	0.50
711.99	8	1.28
157.92	16	0.70
612.18	8	0.51
131.23	9	1.38
77.79	54	0.63
602.40	33	1.36
49.45	37	1.23
444.57	2	1.11
431.18	23	1.49
126.47	3	1.43
119.22	1	1.07
492.25	43	1.23
548.11	39	1.35
605.76	12	0.85
233.38	60	1.38
360.42	13	0.52
394.94	18	1.16
283.61	44	1.24
571.42	57	1.42
720.54	31	1.30
424.69	9	1.34
479.35	35	1.28
40.11	9	0.93
208.99	54	1.19
593.72	9	1.16
13.54	21	0.95
216.38	45	1.40
130.57	9	0.71
338.58	56	1.06
338.22	4	1.46
675.82	9	1.23
237.62	20	1.07
95.63	11	1.21
20.15	44	0.86
579.56	46	0.68
55.79	36	0.54
95.63	8	0.75
489.63	38	0.63
484.19	25	1.27
545.72	46	0.83
550.90	13	0.65
647.92	45	0.87
411.45	1	1.27
680.68	53	0.87
118.67	15	0.75
530.53	42	0.62
504.53	8	1.07
79.65	11	1.28
60.55	48	1.34
282.60	19	0.61
483.90	39	0.55
158.23	53	0.53
154.86	26	0.91
44.10	5	1.18
427.94	27	0.77
628.03	5	0.92
648.59	44	0.51
192.69	23	1.27
117.98	2	0.91
688.81	8	1.14
85.63	5	1.14
205.24	42	1.46
716.17	3	0.70
659.16	26	1.03
482.22	7	1.11
127.55	13	1.11
447.25	59	1.01
250.30	4	0.59
476.16	13	0.68
17.33	21	1.29
478.37	2	0.64
259.71	46	0.55
383.59	4	0.54
156.03	12	1.38
164.22	30	1.40
304.58	34	0.76
156.07	30	0.51
605.19	3	1.30
219.34	9	0.67
378.68	6	0.57
554.48	5	0.76
423.85	8	1.11
288.82	11	0.71
216.97	37	1.20
213.49	9	1.06
626.56	12	0.85
498.86	18	1.04
104.33	50	0.92
